plot_key,lat6,lon6,district,block,habitation,site_polygon,n_records,n_trees,loreys_h_m,loreys_h_tree_m,h_top5_m,crown_cover_pct,sal_ba_frac,n_species,dbh_mean_cm,no_tree_record,sp_ba_json,v120_3ha_merged_id,v120_3ha_merged_cluster,v120_3ha_merged_area_ha,v120_3ha_merged_bdist_m,v120_3ha_snic_id,v120_3ha_snic_cluster,v120_3ha_snic_area_ha,v120_3ha_snic_bdist_m,v120_3ha_dissolved_id,v120_3ha_dissolved_cluster,v120_3ha_dissolved_area_ha,v120_3ha_dissolved_bdist_m
21.018825_85.612578,21.018825,85.612578,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,36,25,15.20670179388992,15.236155816993465,17.3,73.0,0.20951093198941995,11,15.979156286426292,False,"{""anacardium occidentale"": 267.699, ""buchanania lanzan"": 245.656, ""careya arborea"": 6.303, ""casearia elliptica"": 5.266, ""diospyros melanoxylon"": 2037.183, ""erythrina suberosa"": 0.497, ""holarrhena antidysenterica"": 1.989, ""lagerstroemia parviflora"": 149.765, ""lannea coromandelica"": 975.381, ""madhuca indica"": 45.837, ""pterocarpus marsupium"": 286.479, ""schleichera oleosa"": 76.474, ""shorea robusta"": 1598.134, ""terminalia alata"": 413.803, ""xylia xylocarpa"": 1517.463}",177.0,3.0,1.7051796679824882,2.70986825025544,-876377263.0,3.0,0.4012189794550637,2.70986825025544,47.0,3.0,123.97354941059328,90.91980932357423
21.018991_85.615656,21.018991,85.615656,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,51,40,17.215504436487706,17.252651546636585,24.0,48.0,0.1607829157939128,13,17.984508569384175,False,"{""anacardium semecarpus"": 249.555, ""anogeissus latifolia"": 2006.944, ""bridelia squamosa/retusa"": 1099.124, ""buchanania lanzan"": 58.012, ""careya arborea"": 297.083, ""casearia elliptica"": 33.442, ""cleistanthus collinus"": 13.242, ""diospyros melanoxylon"": 899.688, ""lannea coromandelica"": 1283.505, ""madhuca indica"": 58.012, ""nux vomica"": 1353.533, ""pterocarpus marsupium"": 1865.376, ""shorea robusta"": 2161.089, ""terminalia alata"": 2061.454, ""terminalia bellirica"": 0.975}",199.0,3.0,1.103354772972596,27.692905723123054,-58047339.0,3.0,0.5717383192899261,15.489771325986522,47.0,3.0,123.97354941059328,203.47806391171252
21.019655_85.619941,21.019655,85.619941,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,41,28,15.29434327063709,15.43099250848318,19.0,83.0,0.4644180038738509,9,16.81358291663666,False,"{""buchanania lanzan"": 111.249, ""combretum roxburghii"": 2.407, ""diospyros melanoxylon"": 26.101, ""erythrina suberosa"": 18.402, ""lannea coromandelica"": 206.981, ""madhuca indica"": 412.53, ""nux vomica"": 485.582, ""pterocarpus marsupium"": 347.674, ""shorea robusta"": 3973.482, ""terminalia alata"": 1138.356, ""terminalia bellirica"": 18.621, ""xylia xylocarpa"": 1814.446}",222.0,3.0,3.009158593948608,22.538093394568516,1120538878.0,3.0,0.22067164109214277,7.4619059784691055,47.0,3.0,123.97354941059328,466.7116130912145
21.019794_85.61085,21.019794,85.61085,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,30,11,14.378499350558322,14.825926709162863,16.5,73.0,0.5330773181694178,7,15.423560848723675,False,"{""bridelia squamosa/retusa"": 11.459, ""buchanania lanzan"": 21.516, ""casearia elliptica"": 1.035, ""combretum roxburghii"": 3.939, ""diospyros melanoxylon"": 36.964, ""lagerstroemia parviflora"": 305.737, ""lannea coromandelica"": 249.555, ""madhuca indica"": 22.998, ""pterocarpus marsupium"": 585.77, ""shorea robusta"": 1458.575, ""termanalia chebula"": 15.597, ""terminalia alata"": 22.998}",170.0,3.0,2.90883284899446,14.517348565102521,-705799014.0,3.0,0.75228439343395,7.445506166669707,47.0,3.0,123.97354941059328,130.10050863198765
21.019849_85.61665,21.019849,85.61665,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,55,41,16.414673371920223,16.47737176345117,21.5,78.0,0.18952273128238378,14,18.687119415716687,False,"{""anacardium occidentale"": 688.266, ""anogeissus latifolia"": 1971.074, ""antidesma acidum"": 46.155, ""bombax ceiba"": 305.896, ""bridelia squamosa/retusa"": 1246.581, ""buchanania lanzan"": 114.91, ""careya arborea"": 836.598, ""casearia elliptica"": 44.961, ""combretum roxburghii"": 6.829, ""diospyros melanoxylon"": 0.716, ""erythrina suberosa"": 405.527, ""lagerstroemia parviflora"": 163.373, ""lannea coromandelica"": 658.981, ""other"": 0.318, ""pterocarpus marsupium"": 3467.986, ""shorea robusta"": 2813.322, ""terminalia alata"": 2018.96, ""terminalia bellirica"": 53.794}",204.0,3.0,2.487564596850873,31.352390912328765,-1301813966.0,3.0,1.3541177900556094,1.3523907647580207,47.0,3.0,123.97354941059328,321.5652987351944
21.021416_85.610006,21.021416,85.610006,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,21,8,13.280222455055304,13.324270601806264,15.62,58.0,0.0,5,29.76197435818443,False,"{""anacardium occidentale"": 588.555, ""anacardium semecarpus"": 6.446, ""buchanania lanzan"": 1.989, ""cassia fistula"": 588.555, ""combretum roxburghii"": 5.718, ""diospyros melanoxylon"": 2086.561, ""gmelina arborea"": 6.446, ""termanalia chebula"": 733.704, ""terminalia bellirica"": 1662.393}",173.0,3.0,1.5145989145791545,9.594482395354937,704204893.0,3.0,0.6519795156012247,9.594482333568696,47.0,3.0,123.97354941059328,122.93073573821584
21.02179_85.618937,21.02179,85.618937,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,18,7,13.593771435989966,13.83617014587525,11.78,63.0,0.8813711790419819,3,19.280484534561033,False,"{""anacardium occidentale"": 15.597, ""arbor tristis"": 121.037, ""combretum roxburghii"": 2.586, ""diospyros melanoxylon"": 152.507, ""schefflera venulosa"": 0.497, ""shorea robusta"": 2285.246, ""terminalia bellirica"": 15.359}",215.0,3.0,2.748361023462276,21.789903007276454,1065294824.0,3.0,0.2307019093264075,1.7887759686344205,47.0,3.0,123.97354941059328,599.7697530327803
21.021861_85.613366,21.021861,85.613366,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,33,13,16.491767795073297,17.11456893487619,19.4,43.0,0.4574958440380838,5,17.727412122851113,False,"{""anacardium occidentale"": 267.699, ""anacardium semecarpus"": 15.597, ""buchanania lanzan"": 197.75, ""casearia elliptica"": 11.618, ""cassia fistula"": 17.905, ""combretum roxburghii"": 17.905, ""diospyros melanoxylon"": 1007.132, ""holarrhena antidysenterica"": 1.273, ""lagerstroemia parviflora"": 11.459, ""lannea coromandelica"": 658.981, ""shorea robusta"": 1927.207, ""termanalia chebula"": 31.194, ""terminalia alata"": 15.597, ""terminalia bellirica"": 31.194}",192.0,3.0,2.9790530693295074,19.249850152061526,2051282329.0,3.0,0.7221944991549408,19.249850174333115,47.0,3.0,123.97354941059328,383.3882011940775
21.022286_85.61525,21.022286,85.61525,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,26,9,15.42478356110267,15.757771499972835,18.119999999999997,48.0,0.02721952307053167,8,19.3815352920797,False,"{""anacardium occidentale"": 738.321, ""anogeissus latifolia"": 103.132, ""casearia elliptica"": 13.767, ""cassia fistula"": 249.555, ""combretum roxburghii"": 6.446, ""diospyros melanoxylon"": 490.913, ""holarrhena antidysenterica"": 0.318, ""ixora sp"": 5.093, ""lagerstroemia parviflora"": 15.597, ""lannea coromandelica"": 6.446, ""shorea robusta"": 81.806, ""syzygium cumini"": 6.446, ""termanalia chebula"": 338.204, ""terminalia alata"": 367.966, ""terminalia bellirica"": 581.393}",207.0,3.0,2.1966794758603654,1.9972039089062446,-492067278.0,3.0,0.3811587082771094,1.9972039089062446,47.0,3.0,123.97354941059328,480.88611043510974
21.023003_85.611504,21.023003,85.611504,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,20,8,14.373930771645071,14.498657718120807,17.0,48.0,0.11960722772721162,6,25.544368366249202,False,"{""anacardium occidentale"": 733.386, ""anacardium semecarpus"": 595.001, ""bridelia squamosa/retusa"": 5.749, ""buchanania lanzan"": 21.088, ""combretum roxburghii"": 5.093, ""diospyros melanoxylon"": 419.632, ""shorea robusta"": 530.702, ""terminalia alata"": 336.215, ""terminalia bellirica"": 1790.175}",176.0,3.0,2.9589855614386544,3.18062357830337,-636722847.0,3.0,0.5717362236095628,3.18062357830337,47.0,3.0,123.97354941059328,152.25828626831648
21.023941_85.616045,21.023941,85.616045,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,29,10,15.43706660981443,15.884228998849252,17.0,53.0,0.18683376281492742,7,20.81746655641991,False,"{""anacardium occidentale"": 6.446, ""anogeissus latifolia"": 216.451, ""bridelia squamosa/retusa"": 5.173, ""buchanania lanzan"": 843.601, ""combretum roxburghii"": 33.98, ""diospyros melanoxylon"": 484.866, ""holarrhena antidysenterica"": 22.52, ""lagerstroemia parviflora"": 15.597, ""madhuca indica"": 1145.756, ""shorea robusta"": 801.982, ""termanalia chebula"": 35.094, ""terminalia alata"": 15.597, ""terminalia bellirica"": 665.427}",208.0,3.0,2.908844524993889,0.4903086385210866,373264006.0,3.0,0.3610978048833506,0.49030863407197306,47.0,3.0,123.97354941059328,293.9520930947583
21.040585_85.690666,21.040585,85.690666,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,16,5,19.89096746109479,20.630161783007125,18.0,28.0,0.38056371748830126,4,12.923381379061903,False,"{""buchanania lanzan"": 50.452, ""diospyros melanoxylon"": 0.637, ""holarrhena antidysenterica"": 6.127, ""madhuca indica"": 0.716, ""shorea robusta"": 278.282, ""terminalia alata"": 267.699, ""terminalia bellirica"": 127.324}",407.0,1.0,2.3472556682723256,29.559286431466052,-183524747.0,1.0,1.0331938683758137,10.440713636654355,36.0,1.0,16.25929596863886,26.788906426339206
21.041399_85.688028,21.041399,85.688028,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,17,6,15.862085668811845,16.01619282750897,14.7,38.0,0.0012581702430155828,5,23.289673339114017,False,"{""anacardium occidentale"": 53.794, ""arbor tristis"": 6.446, ""casearia elliptica"": 11.22, ""combretum roxburghii"": 11.957, ""diospyros melanoxylon"": 45.837, ""holarrhena antidysenterica"": 1.989, ""shorea robusta"": 3.979, ""syzygium cumini"": 1577.623, ""termanalia chebula"": 861.028, ""terminalia bellirica"": 588.555}",386.0,5.0,2.5077476011866815,23.96444511411596,-1294339126.0,5.0,1.354184042193799,0.15642088558524847,29.0,5.0,85.39127225306812,32.543412501844784
21.043315_85.689977,21.043315,85.689977,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,13,5,28.15037894318758,28.250037896013335,28.0,38.0,0.3973606495608003,4,15.024226627874919,False,"{""anogeissus latifolia"": 1.273, ""buchanania lanzan"": 103.132, ""chakunda"": 0.318, ""diospyros melanoxylon"": 0.637, ""holarrhena antidysenterica"": 0.318, ""madhuca indica"": 81.806, ""pterocarpus marsupium"": 447.623, ""shorea robusta"": 418.769}",395.0,2.0,2.8588338600691148,0.27079266408763886,2140419367.0,2.0,0.36111582594124464,0.27079266408763886,37.0,2.0,15.123216750931675,1.1042090134772495
21.043929_85.684979,21.043929,85.684979,DHENKANAL,KANKADAHAD,HADI SAHI,Kampulei,11,4,36.505743966523944,36.5699835476205,27.6,28.0,0.6304130984818997,2,19.973945358032864,False,"{""diospyros melanoxylon"": 0.637, ""holarrhena antidysenterica"": 0.844, ""madhuca indica"": 0.637, ""shorea robusta"": 824.82, ""terminalia alata"": 481.444}",367.0,5.0,1.4845831078303868,2.492675694839139,-1419332591.0,5.0,0.35108370209516565,2.492675694839139,29.0,5.0,85.39127225306812,140.16415728915155
21.044343_85.521868,21.044343,85.521868,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,19,11,5.878453167682247,5.888571428571428,7.8,13.0,0.24762739396160166,7,8.739053238864072,False,"{""artocarpus heterophyllus"": 42.096, ""bombax ceiba"": 116.852, ""bridelia squamosa/retusa"": 0.399, ""diospyros melanoxylon"": 108.625, ""ficus benghalensis"": 62.389, ""holarrhena antidysenterica"": 0.788, ""shorea robusta"": 166.323, ""syzygium cumini"": 58.012, ""terminalia arjuna"": 116.183}",97.0,1.0,2.988863585279961,19.047013821710582,-602118557.0,1.0,0.5516356636796185,6.733988520397532,28.0,1.0,91.62097966992187,494.3075497358246
21.044772_85.519605,21.044772,85.519605,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,25,17,6.351678543423419,6.372428838562227,8.2,8.0,0.12175495783507358,9,7.52709260269905,False,"{""acacia auriculiformis"": 31.831, ""aegle marmelos"": 0.396, ""anacardium occidentale"": 107.748, ""dalbergia sissoo"": 31.831, ""diospyros melanoxylon"": 130.666, ""ficus benghalensis"": 84.582, ""holarrhena antidysenterica"": 1.835, ""madhuca indica"": 35.094, ""mangifera indica"": 0.428, ""pongamia pinnata"": 80.93, ""shorea robusta"": 93.88, ""terminalia arjuna"": 171.838}",93.0,1.0,2.547551596124084,4.410658104693003,-1188665897.0,1.0,0.8324674703940833,4.410658104693003,28.0,1.0,91.62097966992187,731.9670360993305
21.045566_85.52362,21.045566,85.52362,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,22,12,6.907993653417443,6.939235633764092,8.4,8.0,0.10109376421805312,7,7.798592211502871,False,"{""anacardium occidentale"": 42.096, ""anogeissus latifolia"": 0.425, ""azadirachta indica"": 0.396, ""diospyros melanoxylon"": 147.218, ""ficus benghalensis"": 146.934, ""lannea coromandelica"": 0.841, ""madhuca indica"": 95.127, ""pongamia pinnata"": 58.012, ""shorea robusta"": 59.26, ""tamarindus indica"": 0.399, ""terminalia alata"": 35.094, ""terminalia arjuna"": 0.389}",102.0,1.0,2.527496368369692,0.43494280860108325,-737409778.0,1.0,0.912707109076524,0.43494280860108325,28.0,1.0,91.62097966992187,346.5394195675026
21.046197_85.525567,21.046197,85.525567,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,20,14,6.370278505348436,6.379749822987962,8.4,2.5,0.15402052842675196,11,7.821328631944572,False,"{""anacardium occidentale"": 42.096, ""anogeissus latifolia"": 45.837, ""azadirachta indica"": 49.736, ""bombax ceiba"": 92.272, ""bridelia squamosa/retusa"": 45.837, ""diospyros melanoxylon"": 0.403, ""holarrhena antidysenterica"": 0.425, ""madhuca indica"": 103.849, ""mangifera indica"": 42.096, ""psidium guajava"": 0.41, ""schleichera oleosa"": 49.736, ""shorea robusta"": 104.248, ""syzygium cumini"": 0.428, ""tamarindus indica"": 49.736, ""terminalia arjuna"": 49.736}",116.0,1.0,2.457293908688641,23.195767335164817,-206403310.0,1.0,0.351041915366488,1.5844110694995925,28.0,1.0,91.62097966992187,246.43872756060728
21.046237_85.520861,21.046237,85.520861,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,11,6,9.38093060016091,9.415838773772352,10.6,8.0,0.1637610410321159,5,7.692488916108275,False,"{""anacardium occidentale"": 62.389, ""diospyros melanoxylon"": 88.718, ""psidium guajava"": 0.396, ""shorea robusta"": 46.232, ""syzygium cumini"": 42.096, ""terminalia arjuna"": 42.485}",92.0,1.0,2.557580732638666,30.52413035737508,1114222101.0,1.0,0.4513378856880515,2.6284968501001664,28.0,1.0,91.62097966992187,639.6482645559202
21.046252_85.683699,21.046252,85.683699,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,17,8,26.597204171116207,26.640714976735616,29.2,53.0,0.24862236718295128,4,15.000353386411136,False,"{""anogeissus latifolia"": 718.187, ""casearia elliptica"": 0.318, ""diospyros melanoxylon"": 215.847, ""holarrhena antidysenterica"": 0.669, ""madhuca indica"": 0.318, ""phoneix spp"": 0.318, ""shorea robusta"": 430.196, ""terminalia alata"": 364.465}",358.0,5.0,2.236902839754283,12.494196521272395,-1830585765.0,5.0,0.601857010693203,11.622746465239738,29.0,5.0,85.39127225306812,70.73430792211977
21.047075_85.526962,21.047075,85.526962,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,9,5,7.79939911347057,7.815947712418301,7.6,2.5,0.0,4,8.721690881435865,False,"{""anacardium occidentale"": 45.837, ""artocarpus heterophyllus"": 45.837, ""diospyros melanoxylon"": 131.223, ""emblica officinal"": 0.428, ""mangifera indica"": 81.88, ""psidium guajava"": 0.439, ""terminalia bellirica"": 0.399}",119.0,1.0,1.9056565317982168,4.271360947562202,1338733888.0,1.0,0.17050620258679383,4.271360947562202,28.0,1.0,91.62097966992187,317.99285032758183
21.047435_85.691744,21.047435,85.691744,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,14,6,18.974618693032824,19.016199260264994,20.8,38.0,0.46857107625391986,3,18.83333493254095,False,"{""diospyros melanoxylon"": 0.318, ""holarrhena antidysenterica"": 1.472, ""pterocarpus marsupium"": 336.215, ""shorea robusta"": 798.302, ""terminalia alata"": 566.671, ""terminalia bellirica"": 0.716}",414.0,2.0,1.2739377163994092,8.685662817733547,1260236645.0,2.0,0.1705270859895959,5.173060346549705,26.0,2.0,36.56769963403175,60.506986742608284
21.047558_85.52488,21.047558,85.52488,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,12,7,7.476053034161575,7.494470046082949,8.2,8.0,0.0,5,7.912274313711369,False,"{""anacardium occidentale"": 49.736, ""bridelia squamosa/retusa"": 1.259, ""butea monosperma"": 49.736, ""cassia fistula"": 0.439, ""diospyros melanoxylon"": 138.037, ""mangifera indica"": 45.837, ""terminalia arjuna"": 62.389, ""terminalia bellirica"": 0.358}",115.0,1.0,2.206547873686721,37.17968165431439,2026281647.0,1.0,0.4613690857850753,0.2605810159012283,28.0,1.0,91.62097966992187,413.1522969412054
21.047646_85.527402,21.047646,85.527402,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,11,7,6.719976114086072,6.731429897864438,7.4,2.5,0.0,6,7.821328631944572,False,"{""anacardium occidentale"": 45.837, ""anacardium semecarpus"": 35.094, ""artocarpus heterophyllus"": 45.837, ""diospyros melanoxylon"": 50.125, ""gmelina arborea"": 0.522, ""mangifera indica"": 117.009, ""psidium guajava"": 49.736, ""terminalia bellirica"": 0.392}",125.0,1.0,2.878548799657004,11.070907883025981,69220607.0,1.0,0.8023824928526083,0.6731822654664571,28.0,1.0,91.62097966992187,384.7974390517016
21.047655_85.526258,21.047655,85.526258,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,13,8,8.182087863447416,8.203141361256545,8.6,8.0,0.0,5,7.758803475729898,False,"{""anacardium occidentale"": 49.736, ""bridelia squamosa/retusa"": 0.368, ""diospyros melanoxylon"": 141.568, ""emblica officinal"": 0.368, ""mangifera indica"": 45.837, ""psidium guajava"": 0.399, ""tamarindus indica"": 58.012, ""termanalia chebula"": 0.775, ""terminalia arjuna"": 84.83, ""terminalia bellirica"": 0.364}",120.0,1.0,1.5746741490015048,22.4946977909965,1811962514.0,1.0,0.18053588029913042,0.8464074340831778,28.0,1.0,91.62097966992187,383.98444266824237
21.048412_85.523557,21.048412,85.523557,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,13,7,6.837801610454561,6.857779980178395,7.4,2.5,0.002642289698366657,7,7.639437268410977,False,"{""bombax ceiba"": 0.841, ""diospyros melanoxylon"": 50.6, ""ficus benghalensis"": 45.837, ""mangifera indica"": 49.736, ""pongamia pinnata"": 42.096, ""shorea robusta"": 0.857, ""syzygium cumini"": 42.096, ""tamarindus indica"": 45.837, ""terminalia arjuna"": 46.303}",107.0,1.0,2.7782412395747214,1.8799576497741752,1205339263.0,1.0,0.35104113256206254,1.8799576497741752,28.0,1.0,91.62097966992187,564.3952557413785
21.048834_85.524919,21.048834,85.524919,DHENKANAL,KANKADAHAD,ADHAPALLI,Adhapalli,11,7,8.312693681278077,8.331584948688711,8.6,2.5,0.2506852270832697,5,7.957747154594766,False,"{""anacardium semecarpus"": 0.368, ""bombax ceiba"": 49.736, ""cassia fistula"": 0.439, ""diospyros melanoxylon"": 49.736, ""gmelina arborea"": 0.55, ""mangifera indica"": 49.736, ""psidium guajava"": 0.466, ""shorea robusta"": 87.933, ""terminalia arjuna"": 111.806}",113.0,1.0,2.9988982951807035,26.248342672358557,-573669619.0,1.0,2.0159813811016436,24.968238667082314,28.0,1.0,91.62097966992187,542.3283783388929
21.049949_85.690852,21.049949,85.690852,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,18,10,18.076680005649457,18.52395117051688,21.4,63.0,0.16847606044913138,6,15.469860468532227,False,"{""anogeissus acuminata"": 17.905, ""diospyros melanoxylon"": 749.62, ""holarrhena antidysenterica"": 3.183, ""lagerstroemia parviflora"": 305.896, ""pterocarpus marsupium"": 367.966, ""shorea robusta"": 355.97, ""terminalia alata"": 240.722, ""terminalia bellirica"": 71.62}",405.0,2.0,2.7685536462402,11.723427664842921,180124112.0,2.0,0.32099178336984335,11.723427664842921,26.0,2.0,36.56769963403175,75.57662024961098
21.050477_85.686889,21.050477,85.686889,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,13,7,17.990523570005614,19.41039801942487,21.6,58.0,0.3199753458731854,3,16.00643999095633,False,"{""diospyros melanoxylon"": 50.054, ""holarrhena antidysenterica"": 0.497, ""pterocarpus marsupium"": 574.947, ""shorea robusta"": 578.369, ""terminalia alata"": 585.77, ""terminalia bellirica"": 17.905}",363.0,5.0,2.8287298359097583,5.707037230652144,-317228429.0,5.0,0.40123860394024435,5.707037230652144,29.0,5.0,85.39127225306812,156.3895858202197
21.052047_85.690007,21.052047,85.690007,DHENKANAL,KANKADAHAD,NUA SAHI,Kampulei,15,5,18.60928541882768,21.980716671727908,18.8,83.0,0.6660629625622849,3,10.822536130248883,False,"{""anogeissus latifolia"": 103.132, ""casearia elliptica"": 0.458, ""diospyros melanoxylon"": 1.035, ""holarrhena antidysenterica"": 0.637, ""pterocarpus marsupium"": 49.736, ""shorea robusta"": 416.452, ""terminalia alata"": 53.794}",399.0,2.0,1.8156083149534734,6.833720464179632,-647017183.0,2.0,0.4814874792804351,6.833720464179632,26.0,2.0,36.56769963403175,3.134602941839828
21.074972_85.389524,21.074972,85.389524,DHENKANAL,KANKADAHAD,MAHABIR ROAD,Mahabirod,28,21,11.029249143101973,12.946456692913385,17.0,23.0,0.903598971722365,3,8.715627835984744,False,"{""buchanania lanzan"": 71.62, ""diospyros melanoxylon"": 71.62, ""shorea robusta"": 1342.631}",62.0,5.0,1.985662562651955,0.7063581115984348,-707328341.0,5.0,0.6719162168173944,0.7063578681442985,21.0,5.0,54.091689119999124,500.00711241046804
21.075714_85.392354,21.075714,85.392354,DHENKANAL,KANKADAHAD,KANKADAHAD,Mahabirod,19,13,15.5566237464657,17.971142019112506,22.0,58.0,0.6525497853989951,4,8.741279182124098,False,"{""buchanania lanzan"": 75.519, ""diospyros melanoxylon"": 216.212, ""madhuca indica"": 46.553, ""other"": 1.532, ""shorea robusta"": 638.211}",75.0,5.0,1.1934062521768645,20.299703462806935,1553378209.0,5.0,0.7020037227180034,20.299703462806935,21.0,5.0,54.091689119999124,370.85957004823865
21.076582_85.388847,21.076582,85.388847,DHENKANAL,KANKADAHAD,BURUGI BHUIN,Mahabirod,38,25,15.411150644604605,16.023778071334213,22.0,13.0,0.9682773322505329,1,8.721690881435864,False,"{""chloroxylon swietenia"": 49.736, ""shorea robusta"": 1518.099}",59.0,5.0,2.4570049141276966,16.903611752290995,1866471034.0,5.0,0.8524300840453656,10.344999368420297,21.0,5.0,54.091689119999124,360.6799684754277
21.077312_85.39015,21.077312,85.39015,DHENKANAL,KANKADAHAD,BURUGI BHUIN,Mahabirod,36,32,13.567694507276684,13.585470085470083,21.0,8.0,0.9178438820366182,3,8.554578191189375,False,"{""buchanania lanzan"": 121.356, ""diospyros melanoxylon"": 31.831, ""shorea robusta"": 1711.393}",71.0,5.0,2.3466952636798157,10.081682339895321,-428700153.0,5.0,0.47134440660144145,10.081682339895321,21.0,5.0,54.091689119999124,233.0336962291691
21.077442_85.388795,21.077442,85.388795,DHENKANAL,KANKADAHAD,BURUGI BHUIN,Mahabirod,30,29,22.77771015322927,22.923365967653933,21.0,48.0,0.467840265133692,4,12.89703849192945,False,"{""diospyros melanoxylon"": 1275.229, ""gardenia gummifera"": 286.479, ""madhuca indica"": 2578.31, ""shorea robusta"": 3639.635}",58.0,5.0,2.7879466917943705,4.94953924942727,-192976436.0,5.0,0.5916869343571161,4.94953924942727,21.0,5.0,54.091689119999124,273.694853572174
21.077809_85.392112,21.077809,85.392112,DHENKANAL,KANKADAHAD,BURUGI BHUIN,Mahabirod,21,18,29.722572451099364,29.74150256341486,36.0,73.0,0.1031078384993521,8,17.736934213463446,False,"{""anogeissus latifolia"": 813.361, ""bauhinia vahlii"": 20.372, ""buchanania lanzan"": 169.023, ""cleistanthus collinus"": 38.515, ""combretum roxburghii"": 58.012, ""diospyros melanoxylon"": 5372.514, ""gardenia turgida"": 20.372, ""schleichera oleosa"": 447.942, ""shorea robusta"": 797.844}",80.0,5.0,1.7349537863824036,2.0635072121524227,576096629.0,5.0,0.4713454034544989,2.0635072121524227,21.0,5.0,54.091689119999124,138.2762638056756
21.078879_85.387094,21.078879,85.387094,DHENKANAL,KANKADAHAD,BURUGI BHUIN,Mahabirod,26,25,20.21003336780071,20.230789747758273,25.4,78.0,0.9003216249992071,4,11.420958716274408,False,"{""anogeissus latifolia"": 20.372, ""buchanania lanzan"": 212.392, ""diospyros melanoxylon"": 76.474, ""gardenia gummifera"": 3.362, ""shorea robusta"": 2823.488}",52.0,5.0,2.7077134072550324,4.208750971686123,2101322326.0,5.0,0.431228580772043,4.208750971686123,21.0,5.0,54.091689119999124,211.6873972689661
21.078934_85.390421,21.078934,85.390421,DHENKANAL,KANKADAHAD,BURUGI BHUIN,Mahabirod,11,9,45.516453831041254,46.21150296802514,47.2,78.0,0.07902750491159137,5,14.041002757218322,False,"{""anogeissus latifolia"": 1000.289, ""casearia elliptica"": 200.217, ""cleistanthus collinus"": 42.096, ""schleichera oleosa"": 249.555, ""shorea robusta"": 128.04}",64.0,5.0,2.5773481488854926,10.054826932878063,1612415660.0,5.0,0.7320877368180104,10.054826932878063,21.0,5.0,54.091689119999124,58.490493805509516
21.079134_85.389512,21.079134,85.389512,DHENKANAL,KANKADAHAD,BURUGI BHUIN,Mahabirod,12,10,23.860268829727467,24.052092689060533,26.8,78.0,0.20186892838058176,5,23.65042454345565,False,"{""anogeissus latifolia"": 642.986, ""cleistanthus collinus"": 45.837, ""dendrocalamus strictus"": 2.865, ""diospyros melanoxylon"": 2812.586, ""gmelina arborea"": 707.046, ""schleichera oleosa"": 424.068, ""shorea robusta"": 1172.415}",65.0,5.0,2.0658905679294017,18.98484231060325,-1225564013.0,5.0,0.4412581460571805,8.521068166580644,21.0,5.0,54.091689119999124,73.19139372907159
21.106127_85.565469,21.106127,85.565469,DHENKANAL,KANKADAHAD,BALI SAHI,Kerijoli,22,7,13.213614305911122,13.462439024390246,13.6,23.0,0.9063467196515226,2,18.87122896661045,False,"{""diospyros melanoxylon"": 181.277, ""phoenix acaulis"": 1.989, ""schleichera oleosa"": 11.777, ""shorea robusta"": 1887.578}",151.0,1.0,2.647917375898263,34.9277061317518,1545859948.0,1.0,1.2136288272622657,21.280840425215224,15.0,1.0,11.123269547469132,32.138173491586464
21.106491_85.565027,21.106491,85.565027,DHENKANAL,KANKADAHAD,BALI SAHI,Kerijoli,30,9,14.197396698417005,14.498266897746966,17.6,23.0,0.9194942544320532,2,17.68388256576615,False,"{""diospyros melanoxylon"": 187.723, ""holarrhena antidysenterica"": 1.273, ""shorea robusta"": 2158.618}",151.0,1.0,2.647917375898263,15.541920643074645,-590524323.0,1.0,0.16047973663792958,0.6235301468204195,15.0,1.0,11.123269547469132,13.754146797602683
