plot_key,lat6,lon6,district,block,habitation,site_polygon,n_records,n_trees,loreys_h_m,loreys_h_tree_m,h_top5_m,crown_cover_pct,sal_ba_frac,n_species,dbh_mean_cm,no_tree_record,sp_ba_json,v120_merged_id,v120_merged_cluster,v120_merged_area_ha,v120_merged_bdist_m,v120_snic_id,v120_snic_cluster,v120_snic_area_ha,v120_snic_bdist_m,v120_dissolved_id,v120_dissolved_cluster,v120_dissolved_area_ha,v120_dissolved_bdist_m,current_merged_id,current_merged_cluster,current_merged_area_ha,current_merged_bdist_m,current_snic_id,current_snic_cluster,current_snic_area_ha,current_snic_bdist_m,current_dissolved_id,current_dissolved_cluster,current_dissolved_area_ha,current_dissolved_bdist_m
20.802758_84.651615,20.802758,84.651615,ANGUL,ATHAMALLIK,JOGI BANDHA,,20,10,17.060260489251302,17.094262142777513,28.4,58.0,0.0,7,20.562818647472877,False,"{""anogeissus latifolia"": 1795.586, ""azadirachta indica"": 735.296, ""butea superba"": 2.865, ""chloroxylon swietenia"": 0.318, ""cleistanthus collinus"": 0.716, ""diospyros melanoxylon"": 0.318, ""diospyros montana"": 103.132, ""ficus lutescens"": 412.53, ""holarrhena antidysenterica"": 1.035, ""lagerstroemia parviflora"": 867.394, ""miliusa tomentosa"": 58.012, ""smilax zeylanica"": 0.637, ""ventilago denticulata"": 0.318, ""wrightia tinctoria"": 315.843}",,,,,,,,,,,,,,,,,,,,,,,,
20.803186_84.650445,20.803186,84.650445,ANGUL,ATHAMALLIK,JOGI BANDHA,,19,6,18.863593635294215,18.88339472938509,16.4,78.0,0.0,4,27.586856802595193,False,"{""anogeissus latifolia"": 1790.99, ""antidesma acidum"": 0.318, ""azadirachta indica"": 676.409, ""bridelia squamosa/retusa"": 1.035, ""dioscorea bulbifera"": 0.716, ""diospyros melanoxylon"": 0.318, ""diospyros montana"": 168.386, ""grewia helicterifolia"": 0.318, ""holarrhena antidysenterica"": 0.318, ""lannea coromandelica"": 1857.975, ""morinda pubescens"": 0.497, ""olax scandens"": 0.318, ""smilax zeylanica"": 0.318, ""stachytarpheta jamaicensis"": 0.318, ""terminalia alata"": 0.318}",,,,,,,,,,,,,,,,,,,,,,,,
20.803305_84.650996,20.803305,84.650996,ANGUL,ATHAMALLIK,JOGI BANDHA,,20,6,11.216738157552173,11.362459726697033,11.4,68.0,0.0,3,16.870423967740905,False,"{""anogeissus latifolia"": 511.285, ""butea superba"": 1.273, ""casearia elliptica"": 0.497, ""cleistanthus collinus"": 353.801, ""combretum roxburghii"": 0.716, ""dalbergia sissoo"": 0.318, ""dioscorea bulbifera"": 0.318, ""holarrhena antidysenterica"": 1.214, ""lagerstroemia parviflora"": 580.995, ""smilax zeylanica"": 0.318, ""stachytarpheta jamaicensis"": 0.318, ""terminalia alata"": 0.318, ""wrightia tinctoria"": 0.497}",,,,,,,,,,,,,,,,,,,,,,,,
20.803378_84.649662,20.803378,84.649662,ANGUL,ATHAMALLIK,JOGI BANDHA,,18,5,8.101128621491275,12.866558460379107,10.8,93.0,0.0,5,17.50704374010849,False,"{""anacardium occidentale"": 471.815, ""cleistanthus collinus"": 3.581, ""dioscorea bulbifera"": 0.318, ""diospyros melanoxylon"": 21.088, ""diospyros montana"": 1169.63, ""eupatorium odoratum"": 0.716, ""holarrhena antidysenterica"": 1.989, ""lagerstroemia parviflora"": 325.949, ""madhuca indica"": 0.716, ""semecarpus anacardium"": 0.318, ""smilax zeylanica"": 0.637, ""terminalia alata"": 296.426, ""terminalia arjuna"": 0.318}",,,,,,,,,,,,,,,,,,,,,,,,
20.80382_84.649267,20.80382,84.649267,ANGUL,ATHAMALLIK,JOGI BANDHA,,17,6,14.119777442428473,14.180881450976955,13.8,63.0,0.0,6,28.170424927265476,False,"{""anogeissus latifolia"": 1.989, ""cleistanthus collinus"": 214.7, ""climber7 akandabindhu"": 0.318, ""dalbergia paniculata"": 1184.749, ""dioscorea bulbifera"": 1.035, ""diospyros melanoxylon"": 1696.273, ""holarrhena antidysenterica"": 8.276, ""lagerstroemia parviflora"": 114.91, ""madhuca indica"": 1070.794, ""smilax zeylanica"": 0.318, ""terminalia alata"": 268.017}",,,,,,,,,,,,,,,,,,,,,,,,
20.804067_84.651992,20.804067,84.651992,ANGUL,ATHAMALLIK,JOGI BANDHA,,19,6,16.35755048052083,16.684735991000498,15.8,28.0,0.0,4,20.90234919273559,False,"{""anogeissus latifolia"": 20.69, ""buchanania lanzan"": 13.449, ""cleistanthus collinus"": 240.722, ""diospyros melanoxylon"": 0.318, ""holarrhena antidysenterica"": 8.276, ""lagerstroemia parviflora"": 1054.004, ""lannea coromandelica"": 860.71, ""manilkara hexandra"": 0.318, ""shrub golimonji"": 1.035, ""smilax zeylanica"": 0.318, ""terminalia alata"": 109.658, ""unidentified climber"": 0.716}",,,,,,,,,,,,,,,,,,,,,,,,
20.805056_84.651723,20.805056,84.651723,ANGUL,ATHAMALLIK,JOGI BANDHA,,14,4,12.194148149749262,14.625798680213679,11.6,58.0,0.0,4,21.008452488130185,False,"{""anogeissus latifolia"": 727.577, ""azadirachta indica"": 561.499, ""buchanania lanzan"": 114.91, ""butea superba"": 1.273, ""diospyros melanoxylon"": 0.716, ""grewia tiliifolia"": 0.716, ""holarrhena antidysenterica"": 1.273, ""lagerstroemia parviflora"": 191.066, ""schleichera oleosa"": 0.318, ""smilax zeylanica"": 0.716, ""terminalia alata"": 240.722}",,,,,,,,,,,,,,,,,,,,,,,,
20.805103_84.650732,20.805103,84.650732,ANGUL,ATHAMALLIK,JOGI BANDHA,,11,2,11.677670366663635,12.575300761109746,4.198,88.0,0.0,2,30.716904016735803,False,"{""anogeissus latifolia"": 9.629, ""buchanania lanzan"": 89.525, ""butea monosperma"": 357.223, ""diospyros melanoxylon"": 0.716, ""holarrhena antidysenterica"": 7.958, ""madhuca indica"": 1263.372, ""pterocarpus marsupium"": 17.587, ""terminalia alata"": 3.263}",,,,,,,,,,,,,,,,,,,,,,,,
20.805368_84.649812,20.805368,84.649812,ANGUL,ATHAMALLIK,JOGI BANDHA,,6,0,0.21713966480446928,,0.5919999999999999,8.0,0.0,0,,True,"{""anogeissus latifolia"": 0.716, ""cassia fistula"": 0.716, ""diospyros melanoxylon"": 0.318, ""holarrhena antidysenterica"": 0.318, ""miliusa tomentosa"": 0.716, ""schleichera oleosa"": 11.459}",,,,,,,,,,,,,,,,,,,,,,,,
20.806103_84.651004,20.806103,84.651004,ANGUL,ATHAMALLIK,JOGI BANDHA,,16,5,10.674902801077728,10.872617749389832,9.2,43.0,0.24955518275634184,5,18.652959330370134,False,"{""anogeissus latifolia"": 108.225, ""bridelia retusa"": 1.273, ""buchanania lanzan"": 0.318, ""cassia fistula"": 15.597, ""cleistanthus collinus"": 136.635, ""climber samnai"": 0.318, ""dalbergia paniculata"": 232.048, ""dioscorea bulbifera"": 0.318, ""holarrhena antidysenterica"": 1.273, ""miliusa tomentosa"": 3.899, ""shorea robusta"": 390.646, ""smilax zeylanica"": 1.273, ""terminalia alata"": 673.544}",,,,,,,,,,,,,,,,,,,,,,,,
20.825695_84.645693,20.825695,84.645693,ANGUL,ATHAMALLIK,ANANDA PUR,,5,1,10.366624233851956,12.0,3.0300000000000002,68.0,0.0,1,19.09859317102744,False,"{""bridelia squamosa/retusa"": 336.215, ""diospyros melanoxylon"": 0.318, ""ixora pavetta"": 0.716, ""stachytarpheta jamaicensis"": 0.318}",,,,,,,,,,,,,,,,,,,,,,,,
20.825723_84.645635,20.825723,84.645635,ANGUL,ATHAMALLIK,ANANDA PUR,,12,3,6.733686916138077,10.32578313253012,6.9,33.0,0.0,3,12.520188856562433,False,"{""buchanania lanzan"": 53.794, ""cassine glauca"": 127.324, ""diospyros melanoxylon"": 0.716, ""holarrhena antidysenterica"": 46.473, ""ixora pavetta"": 9.629, ""madhuca indica"": 215.177, ""terminalia alata"": 200.761}",,,,,,,,,,,,,,,,,,,,,,,,
20.825966_84.644815,20.825966,84.644815,ANGUL,ATHAMALLIK,ANANDA PUR,,16,7,11.961087088125916,13.344788841534289,12.84,63.0,0.0,5,11.277264539082868,False,"{""anogeissus latifolia"": 49.736, ""buchanania lanzan"": 71.938, ""cleistanthus collinus"": 0.716, ""diospyros melanoxylon"": 0.318, ""holarrhena antidysenterica"": 26.101, ""ixora pavetta"": 46.553, ""lannea coromandelica"": 49.736, ""smilax zeylanica"": 0.318, ""stachytarpheta jamaicensis"": 0.318, ""terminalia alata"": 674.419}",,,,,,,,,,,,,,,,,,,,,,,,
20.826051_84.646594,20.826051,84.646594,ANGUL,ATHAMALLIK,ANANDA PUR,,8,3,13.974001978835068,14.314078784667018,7.433999999999999,88.0,0.0,3,23.130518396022122,False,"{""azadirachta indica"": 1.273, ""cleistanthus collinus"": 169.42, ""diospyros melanoxylon"": 0.318, ""madhuca indica"": 1559.718, ""tectona grandis"": 3.899, ""terminalia alata"": 115.228}",,,,,,,,,,,,,,,,,,,,,,,,
20.827024_84.643543,20.827024,84.643543,ANGUL,ATHAMALLIK,ANANDA PUR,,8,2,9.782364998586374,11.549493957381388,7.359999999999999,78.0,0.0,2,32.30845344765475,False,"{""cassia fistula"": 325.949, ""cleistanthus collinus"": 1.273, ""diospyros melanoxylon"": 49.736, ""holarrhena antidysenterica"": 0.716, ""madhuca indica"": 1537.516, ""phoenix acaulis"": 49.736, ""terminalia alata"": 286.797}",,,,,,,,,,,,,,,,,,,,,,,,
20.827087_84.646448,20.827087,84.646448,ANGUL,ATHAMALLIK,ANANDA PUR,,3,0,1.07,,1.0699999999999998,98.0,0.0,0,,True,"{""ixora pavetta"": 0.318, ""tectona grandis"": 0.318, ""terminalia alata"": 0.318}",,,,,,,,,,,,,,,,,,,,,,,,
20.827346_84.642134,20.827346,84.642134,ANGUL,ATHAMALLIK,ANANDA PUR,,10,5,13.446413233749567,13.49016393442623,12.6,48.0,0.0,5,18.08000153523931,False,"{""anogeissus latifolia"": 240.722, ""buchanania lanzan"": 240.722, ""cleistanthus collinus"": 0.318, ""diospyros melanoxylon"": 0.716, ""holarrhena antidysenterica"": 97.801, ""ixora pavetta"": 1.989, ""lannea coromandelica"": 484.149, ""stachytarpheta jamaicensis"": 1.273, ""terminalia alata"": 296.108}",,,,,,,,,,,,,,,,,,,,,,,,
20.828018_84.64283,20.828018,84.64283,ANGUL,ATHAMALLIK,ANANDA PUR,,10,5,18.64528892826874,19.84977170828021,12.440000000000001,58.0,0.32606518221742814,5,18.398311421423102,False,"{""albizia saman"": 1016.125, ""cleistanthus collinus"": 129.313, ""diospyros melanoxylon"": 0.716, ""holarrhena antidysenterica"": 22.998, ""lagerstroemia parviflora"": 22.998, ""shorea robusta"": 673.544, ""syzygium cumini"": 0.716, ""terminalia alata"": 199.262}",,,,,,,,,,,,,,,,,,,,,,,,
20.828198_84.64423,20.828198,84.64423,ANGUL,ATHAMALLIK,ANANDA PUR,,10,4,11.355777023929589,11.432040627885504,5.34,88.0,0.0,4,13.846480048994895,False,"{""azadirachta indica"": 1.989, ""cleistanthus collinus"": 2.865, ""diospyros melanoxylon"": 0.318, ""holarrhena antidysenterica"": 20.69, ""lannea coromandelica"": 574.947, ""syzygium cumini"": 240.722, ""terminalia alata"": 26.42}",,,,,,,,,,,,,,,,,,,,,,,,
20.926499_85.652478,20.926499,85.652478,DHENKANAL,KAMAKHYANAGAR,TULASIPASI,,13,4,42.53505008281411,43.77544059124502,33.839999999999996,23.0,0.6092751794305546,2,17.10915638237875,False,"{""diospyros melanoxylon"": 13.449, ""holarrhena antidysenterica"": 5.73, ""madhuca indica"": 369.956, ""shorea robusta"": 614.736, ""syzygium cumini"": 5.093}",,,,,,,,,,,,,,,,,,,,,,,,
20.926894_85.66691,20.926894,85.66691,DHENKANAL,KAMAKHYANAGAR,TULASIPASI,,6,4,9.302095238095239,9.315246465418419,7.6,8.0,0.0,3,7.241549910681238,False,"{""cassia fistula"": 167.511, ""madhuca indica"": 20.372, ""miliusa tomentosa"": 0.637, ""phoenix acaulis"": 20.372}",,,,,,,,,,,,,,,,,,,,,,,,
20.927937_85.652632,20.927937,85.652632,DHENKANAL,KAMAKHYANAGAR,TULASIPASI,,15,6,4.259697956766362,8.166666666666666,8.4,23.0,0.6416938110749187,2,5.092958178940651,False,"{""casearia elliptica"": 25.783, ""diospyros melanoxylon"": 1.989, ""gardenia gummifera"": 1.989, ""madhuca indica"": 66.527, ""shorea robusta"": 172.444}",,,,,,,,,,,,,,,,,,,,,,,,
20.931564_85.663294,20.931564,85.663294,DHENKANAL,KAMAKHYANAGAR,TULASIPASI,,8,5,12.089761939535562,12.204181013280866,10.6,23.0,0.9429433815296236,2,17.952677580765794,False,"{""buchanania lanzan"": 76.474, ""casearia elliptica"": 0.716, ""diospyros melanoxylon"": 6.446, ""shorea robusta"": 1541.336, ""syzygium cumini"": 9.629}",,,,,,,,,,,,,,,,,,,,,,,,
20.931593_85.663369,20.931593,85.663369,DHENKANAL,KAMAKHYANAGAR,TULASIPASI,,15,10,14.844234659474036,14.92927575654539,19.6,33.0,0.1362103843560351,7,5.443099053742821,False,"{""buchanania lanzan"": 22.998, ""cassia fistula"": 20.372, ""diospyros melanoxylon"": 0.716, ""emblica officinal"": 20.372, ""jasminum scandens"": 0.318, ""madhuca indica"": 0.318, ""other"": 20.372, ""pogostemon benghalense"": 0.318, ""shorea robusta"": 32.149, ""spondias pinnata"": 97.721, ""termanalia chebula"": 20.372}",,,,,,,,,,,,,,,,,,,,,,,,
20.934691_85.665477,20.934691,85.665477,DHENKANAL,KAMAKHYANAGAR,TULASIPASI,,19,9,9.927050427050427,11.56941566514712,14.0,18.0,0.796887796887797,3,8.735837987488477,False,"{""azadirachta indica"": 2.865, ""buchanania lanzan"": 31.831, ""diospyros melanoxylon"": 3.263, ""holarrhena antidysenterica"": 19.894, ""jasminum scandens"": 5.093, ""madhuca indica"": 70.108, ""shorea robusta"": 542.002, ""syzygium cumini"": 5.093}",,,,,,,,,,,,,,,,,,,,,,,,
20.935038_85.668127,20.935038,85.668127,DHENKANAL,KAMAKHYANAGAR,TULASIPASI,,16,8,5.730907282886638,6.652797783933518,7.2,8.0,0.1432427313192537,5,14.960564650638162,False,"{""buchanania lanzan"": 323.721, ""diospyros melanoxylon"": 1.989, ""madhuca indica"": 483.592, ""other"": 0.318, ""shorea robusta"": 240.722, ""syzygium cumini"": 133.77, ""tectona grandis"": 496.404}",,,,,,,,,,,,,,,,,,,,,,,,
20.967839_85.697164,20.967839,85.697164,DHENKANAL,KANKADAHAD,KANKANA,,17,8,8.05804017625866,8.083795404002966,13.62,28.0,0.6825394011381566,2,14.920775914865189,False,"{""casearia elliptica"": 0.669, ""diospyros melanoxylon"": 1.273, ""holarrhena antidysenterica"": 1.02, ""lagerstroemia parviflora"": 2.308, ""madhuca indica"": 507.727, ""shorea robusta"": 1102.944}",,,,,,,,,,,,,,,,,,,,,,,,
20.968462_85.697621,20.968462,85.697621,DHENKANAL,KANKADAHAD,KANKANA,,16,8,2.699959726137737,2.782986847687739,3.02,2.5,0.0,3,5.451056800897415,False,"{""buchanania lanzan"": 20.372, ""combretum roxburghii"": 0.716, ""diospyros melanoxylon"": 49.02, ""gardenia gummifera"": 5.093, ""holarrhena antidysenterica"": 0.318, ""madhuca indica"": 122.072}",,,,,,,,,,,,,,,,,,,,,,,,
20.96877_85.697427,20.96877,85.697427,DHENKANAL,KANKADAHAD,KANKANA,,20,14,9.760009268004517,10.37489462794084,10.0,2.5,0.792562956988677,2,16.9841060699494,False,"{""combretum roxburghii"": 389.93, ""diospyros melanoxylon"": 5.59, ""gardenia gummifera"": 0.716, ""madhuca indica"": 770.39, ""shorea robusta"": 4457.373}",,,,,,,,,,,,,,,,,,,,,,,,
20.969023_85.695805,20.969023,85.695805,DHENKANAL,KANKADAHAD,KANKANA,,16,8,5.929800611846925,5.977969949194682,6.26,53.0,0.0,2,26.14119940284381,False,"{""diospyros melanoxylon"": 19.178, ""eucalyptus spp"": 1802.509, ""madhuca indica"": 3362.148, ""phoneix spp"": 15.597, ""syzygium cumini"": 0.669}",,,,,,,,,,,,,,,,,,,,,,,,
20.970158_85.69672,20.970158,85.69672,DHENKANAL,KANKADAHAD,KANKANA,,11,8,7.018225126199166,7.019014315375369,7.0,23.0,0.0,4,28.170424927265476,False,"{""cassia fistula"": 103.132, ""chloroxylon swietenia"": 241.04, ""combretum roxburghii"": 0.318, ""diospyros melanoxylon"": 0.318, ""madhuca indica"": 4359.97, ""terminalia alata"": 2578.31}",,,,,,,,,,,,,,,,,,,,,,,,
20.970671_85.695629,20.970671,85.695629,DHENKANAL,KANKADAHAD,KANKANA,,11,6,4.093387002886751,4.104862495017936,4.4,28.0,0.0,4,8.806573517751543,False,"{""azadirachta indica"": 25.783, ""cassia florid"": 127.324, ""combretum roxburghii"": 1.214, ""diospyros melanoxylon"": 30.113, ""madhuca indica"": 217.485}",,,,,,,,,,,,,,,,,,,,,,,,
20.971334_85.696502,20.971334,85.696502,DHENKANAL,KANKADAHAD,KANKANA,,15,6,4.335539262362724,6.024001912502988,5.8,28.0,0.0,3,17.98450856938417,False,"{""casearia elliptica"": 161.861, ""combretum roxburghii"": 368.046, ""diospyros melanoxylon"": 338.204, ""holarrhena antidysenterica"": 1.273, ""madhuca indica"": 989.944, ""nux vomica"": 580.916, ""terminalia arjuna"": 66.925}",,,,,,,,,,,,,,,,,,,,,,,,
20.972437_85.695593,20.972437,85.695593,DHENKANAL,KANKADAHAD,KANKANA,,10,4,7.582366589327148,8.400000000000002,5.7,18.0,0.0,3,15.517606951459795,False,"{""buchanania lanzan"": 31.831, ""diospyros melanoxylon"": 69.471, ""gardenia gummifera"": 11.459, ""holarrhena antidysenterica"": 17.905, ""madhuca indica"": 823.627, ""syzygium cumini"": 11.459, ""terminalia bellirica"": 97.482}",,,,,,,,,,,,,,,,,,,,,,,,
21.018825_85.612578,21.018825,85.612578,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,36,25,15.20670179388992,15.236155816993465,17.3,73.0,0.20951093198941995,11,15.979156286426292,False,"{""anacardium occidentale"": 267.699, ""buchanania lanzan"": 245.656, ""careya arborea"": 6.303, ""casearia elliptica"": 5.266, ""diospyros melanoxylon"": 2037.183, ""erythrina suberosa"": 0.497, ""holarrhena antidysenterica"": 1.989, ""lagerstroemia parviflora"": 149.765, ""lannea coromandelica"": 975.381, ""madhuca indica"": 45.837, ""pterocarpus marsupium"": 286.479, ""schleichera oleosa"": 76.474, ""shorea robusta"": 1598.134, ""terminalia alata"": 413.803, ""xylia xylocarpa"": 1517.463}",111.0,0.0,10.030489995610527,33.00825008120199,-1277884967.0,0.0,3.019176298774697,2.70986825025544,92.0,0.0,148.58917322651305,74.48023217082988,102.0,0.0,9.709497483949269,13.877521020722535,1605618064.0,0.0,1.2136870420701242,13.877521020722535,119.0,0.0,127.9970912963435,80.43202037382973
21.018991_85.615656,21.018991,85.615656,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,51,40,17.215504436487706,17.252651546636585,24.0,48.0,0.1607829157939128,13,17.984508569384175,False,"{""anacardium semecarpus"": 249.555, ""anogeissus latifolia"": 2006.944, ""bridelia squamosa/retusa"": 1099.124, ""buchanania lanzan"": 58.012, ""careya arborea"": 297.083, ""casearia elliptica"": 33.442, ""cleistanthus collinus"": 13.242, ""diospyros melanoxylon"": 899.688, ""lannea coromandelica"": 1283.505, ""madhuca indica"": 58.012, ""nux vomica"": 1353.533, ""pterocarpus marsupium"": 1865.376, ""shorea robusta"": 2161.089, ""terminalia alata"": 2061.454, ""terminalia bellirica"": 0.975}",111.0,0.0,10.030489995610527,55.564965816716885,687705089.0,0.0,0.9027447402868063,17.043726521450736,92.0,0.0,148.58917322651305,212.19326805312676,108.0,0.0,7.713451937956596,2.8897539671410772,-1929934777.0,0.0,2.206710261098801,2.8897539671410772,119.0,0.0,127.9970912963435,202.51733900511346
21.019655_85.619941,21.019655,85.619941,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,41,28,15.29434327063709,15.43099250848318,19.0,83.0,0.4644180038738509,9,16.81358291663666,False,"{""buchanania lanzan"": 111.249, ""combretum roxburghii"": 2.407, ""diospyros melanoxylon"": 26.101, ""erythrina suberosa"": 18.402, ""lannea coromandelica"": 206.981, ""madhuca indica"": 412.53, ""nux vomica"": 485.582, ""pterocarpus marsupium"": 347.674, ""shorea robusta"": 3973.482, ""terminalia alata"": 1138.356, ""terminalia bellirica"": 18.621, ""xylia xylocarpa"": 1814.446}",122.0,0.0,10.03051188915329,12.538093861361494,-1931509566.0,0.0,2.2468374316049817,12.538093861361494,92.0,0.0,148.58917322651305,22.642739706176787,120.0,0.0,6.0985589578423145,17.461906377492163,-1068512053.0,0.0,3.029220029341509,17.461906377492163,119.0,0.0,127.9970912963435,12.638158466511184
21.019794_85.61085,21.019794,85.61085,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,30,11,14.378499350558322,14.825926709162863,16.5,73.0,0.5330773181694178,7,15.423560848723675,False,"{""bridelia squamosa/retusa"": 11.459, ""buchanania lanzan"": 21.516, ""casearia elliptica"": 1.035, ""combretum roxburghii"": 3.939, ""diospyros melanoxylon"": 36.964, ""lagerstroemia parviflora"": 305.737, ""lannea coromandelica"": 249.555, ""madhuca indica"": 22.998, ""pterocarpus marsupium"": 585.77, ""shorea robusta"": 1458.575, ""termanalia chebula"": 15.597, ""terminalia alata"": 22.998}",100.0,0.0,9.268142800300435,16.901147722074967,1622904122.0,0.0,0.9027412894734287,14.517348565102521,92.0,0.0,148.58917322651305,214.2705942985207,97.0,0.0,6.890923777949452,39.403959440448375,1622904122.0,0.0,2.006092152614898,5.752781200285586,119.0,0.0,127.9970912963435,122.44383990063588
21.019849_85.61665,21.019849,85.61665,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,55,41,16.414673371920223,16.47737176345117,21.5,78.0,0.18952273128238378,14,18.687119415716687,False,"{""anacardium occidentale"": 688.266, ""anogeissus latifolia"": 1971.074, ""antidesma acidum"": 46.155, ""bombax ceiba"": 305.896, ""bridelia squamosa/retusa"": 1246.581, ""buchanania lanzan"": 114.91, ""careya arborea"": 836.598, ""casearia elliptica"": 44.961, ""combretum roxburghii"": 6.829, ""diospyros melanoxylon"": 0.716, ""erythrina suberosa"": 405.527, ""lagerstroemia parviflora"": 163.373, ""lannea coromandelica"": 658.981, ""other"": 0.318, ""pterocarpus marsupium"": 3467.986, ""shorea robusta"": 2813.322, ""terminalia alata"": 2018.96, ""terminalia bellirica"": 53.794}",111.0,0.0,10.030489995610527,31.352390912328765,1889581074.0,0.0,2.9890894795966663,31.352390912328765,92.0,0.0,148.58917322651305,315.9023115056887,108.0,0.0,7.713451937956596,67.52867475768961,-1929934777.0,0.0,2.206710261098801,17.27968951132033,119.0,0.0,127.9970912963435,299.83475450855946
21.021416_85.610006,21.021416,85.610006,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,21,8,13.280222455055304,13.324270601806264,15.62,58.0,0.0,5,29.76197435818443,False,"{""anacardium occidentale"": 588.555, ""anacardium semecarpus"": 6.446, ""buchanania lanzan"": 1.989, ""cassia fistula"": 588.555, ""combretum roxburghii"": 5.718, ""diospyros melanoxylon"": 2086.561, ""gmelina arborea"": 6.446, ""termanalia chebula"": 733.704, ""terminalia bellirica"": 1662.393}",100.0,0.0,9.268142800300435,20.405517484040065,1287939224.0,0.0,1.0732586346157904,9.594482333568696,92.0,0.0,148.58917322651305,150.6098380592524,94.0,0.0,6.569942464830523,0.405517708854393,328450992.0,0.0,1.4142934790170578,0.405517708854393,119.0,0.0,127.9970912963435,156.12413512275955
21.02179_85.618937,21.02179,85.618937,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,18,7,13.593771435989966,13.83617014587525,11.78,63.0,0.8813711790419819,3,19.280484534561033,False,"{""anacardium occidentale"": 15.597, ""arbor tristis"": 121.037, ""combretum roxburghii"": 2.586, ""diospyros melanoxylon"": 152.507, ""schefflera venulosa"": 0.497, ""shorea robusta"": 2285.246, ""terminalia bellirica"": 15.359}",127.0,0.0,8.85694882368915,12.768747461271014,2084007762.0,0.0,0.6820754635952392,8.211224227836386,92.0,0.0,148.58917322651305,111.04805800490001,118.0,0.0,7.683371818002402,29.726497631786213,-579100389.0,0.0,2.6179647597036135,19.85910450859221,119.0,0.0,127.9970912963435,33.20938552688185
21.021861_85.613366,21.021861,85.613366,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,33,13,16.491767795073297,17.11456893487619,19.4,43.0,0.4574958440380838,5,17.727412122851113,False,"{""anacardium occidentale"": 267.699, ""anacardium semecarpus"": 15.597, ""buchanania lanzan"": 197.75, ""casearia elliptica"": 11.618, ""cassia fistula"": 17.905, ""combretum roxburghii"": 17.905, ""diospyros melanoxylon"": 1007.132, ""holarrhena antidysenterica"": 1.273, ""lagerstroemia parviflora"": 11.459, ""lannea coromandelica"": 658.981, ""shorea robusta"": 1927.207, ""termanalia chebula"": 31.194, ""terminalia alata"": 15.597, ""terminalia bellirica"": 31.194}",105.0,0.0,9.639288331373779,19.249850438902953,-523459345.0,0.0,0.7322249199991017,19.249850438902953,92.0,0.0,148.58917322651305,400.2087370448587,110.0,0.0,9.528970504984093,7.3825452865778916,1805639014.0,0.0,7.041405639269084,7.3825452865778916,119.0,0.0,127.9970912963435,400.2087370448587
21.022286_85.61525,21.022286,85.61525,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,26,9,15.42478356110267,15.757771499972835,18.119999999999997,48.0,0.02721952307053167,8,19.3815352920797,False,"{""anacardium occidentale"": 738.321, ""anogeissus latifolia"": 103.132, ""casearia elliptica"": 13.767, ""cassia fistula"": 249.555, ""combretum roxburghii"": 6.446, ""diospyros melanoxylon"": 490.913, ""holarrhena antidysenterica"": 0.318, ""ixora sp"": 5.093, ""lagerstroemia parviflora"": 15.597, ""lannea coromandelica"": 6.446, ""shorea robusta"": 81.806, ""syzygium cumini"": 6.446, ""termanalia chebula"": 338.204, ""terminalia alata"": 367.966, ""terminalia bellirica"": 581.393}",113.0,0.0,9.839910026500721,5.473994140601409,1805639014.0,0.0,3.279971662535144,5.473994140601409,92.0,0.0,148.58917322651305,492.2432188543927,110.0,0.0,9.528970504984093,42.240382167983284,1805639014.0,0.0,7.041405639269084,23.132347936931584,119.0,0.0,127.9970912963435,365.8562199114536
21.023003_85.611504,21.023003,85.611504,DHENKANAL,KANKADAHAD,BALIKUMA,Balikurma,20,8,14.373930771645071,14.498657718120807,17.0,48.0,0.11960722772721162,6,25.544368366249202,False,"{""anacardium occidentale"": 733.386, ""anacardium semecarpus"": 595.001, ""bridelia squamosa/retusa"": 5.749, ""buchanania lanzan"": 21.088, ""combretum roxburghii"": 5.093, ""diospyros melanoxylon"": 419.632, ""shorea robusta"": 530.702, ""terminalia alata"": 336.215, ""terminalia bellirica"": 1790.175}",100.0,0.0,9.268142800300435,3.18062357830337,830587719.0,0.0,1.6951475301070968,3.18062357830337,92.0,0.0,148.58917322651305,169.76486212187072,100.0,0.0,9.388513387179456,3.1806236009329774,830587719.0,0.0,0.6118580262633205,3.1806236009329774,119.0,0.0,127.9970912963435,169.76486212187072
