plot_key,lat,lon,gps_acc_m,alt_m,district,block,habitation,site_polygon,n_trees,loreys_h_m,h_top5_m,h_mean_m,h_max_m,dbh_mean_cm,basal_area_cm2,crown_cover_pct,n_species,dominant_sp,sp_dominance,eth_chm,eth_chm_3x3,eth_chm_std_3x3,eth_sd,eth_sd_3x3,ndvi_amplitude,ndvi_mean,meta_chm,meta_chm_3x3,glad_chm,gedi_n_50m,gedi_rh98_50m,vh_iqr,vh_p10,vh_p50,vh_p90,vv_iqr,vv_minus_vh_median,vv_p10,vv_p50,vv_p90,ndvi_seasonal_diff,off_B11,off_B12,off_B4,off_B5,off_B6,off_B7,off_B8,off_B8A,off_nbr,off_ndmi,off_ndre,off_ndvi,on_B11,on_B4,on_B8,on_ndvi,meta_mean_15m,meta_p95_15m,meta_mean_30m,meta_p95_30m
18.590069_82.822561,18.5901,82.8226,6.768,991.4,KORAPUT,SEMILIGUDA,HATIMUNDA,,5,20.8293,8.2,8.2,24.0,5.9842,267.5395,58.0,5,Gambhari Gmelina arborea,0.2,21,21.0,0.0,8,8.0,0.0881168386533129,0.819817868045379,5,4.888888835906982,19,,,0.0,-18.41888236999512,-18.41888236999512,-18.41888236999512,0.0,7.315425395965576,-11.103458404541016,-11.103458404541016,-11.103458404541016,0.1020050644874572,0.1780333369970321,0.0900250002741813,0.0390800014138221,0.1082300022244453,0.248999997973442,0.2928000092506408,0.2966000139713287,0.3128750026226043,0.5343032479286194,0.2498068660497665,0.4653064310550689,0.7671592235565186,0.1582999974489212,0.0227000005543231,0.3242999911308288,0.8691642880439758,5.192453597436021,6.0,5.336770209853348,8.0
18.590157_82.829946,18.5902,82.8299,5.0,948.5,KORAPUT,SEMILIGUDA,HATIMUNDA,,8,5.9001,6.0,4.775,9.0,5.7694,285.2852,13.0,7,Other,0.25,14,14.11111068725586,0.3142696805273589,5,5.222222328186035,0.2263872695675637,0.7454318520281569,0,0.0,8,,,0.0,-10.230133056640623,-10.230133056640623,-10.230133056640623,0.0,3.9549720287323,-6.275161266326904,-6.275161266326904,-6.275161266326904,0.3346557915210724,0.2346999943256378,0.1467999964952469,0.0603000000119209,0.1111000031232833,0.1692499965429306,0.1912000030279159,0.1941999942064285,0.2144999951124191,0.1390029340982437,-0.0944276079535484,0.2721912860870361,0.5261296629905701,0.1776999980211258,0.0237499997019767,0.3174499869346618,0.8607854843139648,0.0,0.0,0.13854475843498384,0.0
18.590763_82.817554,18.5908,82.8176,4.767,931.7679,KORAPUT,SEMILIGUDA,BILAPUT,,37,5.7666,6.8,3.2795,7.0,7.3039,2641.415,28.0,12,Pitmari Cipadessa baccifera,0.2162,16,15.88888931274414,0.7370277311900736,6,6.0,0.1526503420460194,0.7884481787434224,0,0.0,14,,,0.0,-8.240609169006348,-8.240609169006348,-8.240609169006348,0.0,6.126251220703125,-2.114358425140381,-2.114358425140381,-2.114358425140381,0.2014884948730468,0.202124997973442,0.1173999980092048,0.0515000000596046,0.1123000010848045,0.2022500038146972,0.2334250062704086,0.2513499855995178,0.256850004196167,0.3632542490959167,0.1085506379604339,0.3823731541633606,0.6598976254463196,0.1661999970674514,0.0238000005483627,0.319599986076355,0.8613861203193665,0.01806342530912749,0.0,0.10672388975771113,1.0
18.590785_82.824487,18.5908,82.8245,4.887,862.7615,KORAPUT,SEMILIGUDA,HATIMUNDA,,20,11.4038,26.2,17.65,35.0,12.5892,4687.9884,13.0,13,Pitmari Cipadessa baccifera,0.2,20,19.88888931274414,0.5665577237325118,8,7.44444465637207,0.165778385268564,0.7688764946326933,0,0.3333333432674408,10,,,0.0,-11.56898593902588,-11.56898593902588,-11.56898593902588,0.0,1.1111299991607666,-10.457855224609377,-10.457855224609377,-10.457855224609377,0.1583713740110397,0.2332199960947036,0.1366499960422516,0.0483749993145465,0.1066000014543533,0.2201499938964843,0.2690500020980835,0.3398000001907348,0.2972333431243896,0.4263826310634613,0.1859969943761825,0.5224014520645142,0.7507567405700684,0.179299995303154,0.0221999995410442,0.466399997472763,0.9091281294822692,0.7953172569141622,4.0,1.3885037653823185,8.0
18.590802_82.814215,18.5908,82.8142,4.709,898.4081,KORAPUT,SEMILIGUDA,BILAPUT,,21,6.5135,7.0,3.4676,7.0,14.7332,7347.7063,28.0,6,Amba Mangifera indica,0.5238,15,15.333333015441896,0.4714045207910317,6,6.0,0.1624411521525485,0.7683780881342654,0,0.0,6,,,0.0,-13.617497444152832,-13.617497444152832,-13.617497444152832,0.0,7.4763569831848145,-6.141140937805176,-6.141140937805176,-6.141140937805176,0.1212423220276832,0.2025199979543686,0.1128749996423721,0.0365500003099441,0.099650003015995,0.183799996972084,0.2050500065088272,0.2271499931812286,0.2272000014781952,0.3360782265663147,0.0573230609297752,0.3901468813419342,0.7227910757064819,0.1639000028371811,0.0215000007301569,0.2542000114917755,0.8440333604812622,0.09414729677667907,1.0,0.02329975978536943,0.0
18.590809_82.826211,18.5908,82.8262,4.573,852.3204,KORAPUT,SEMILIGUDA,HATIMUNDA,,20,9.8683,23.4,16.15,25.0,12.4459,4458.8849,13.0,14,Gau Koli Diospyros ferrea,0.15,13,13.0,0.6666666666666666,7,7.0,0.222365528809039,0.531372091666703,0,0.0,5,,,0.0,-16.53020477294922,-16.53020477294922,-16.53020477294922,0.0,8.471382141113281,-8.058822631835938,-8.058822631835938,-8.058822631835938,0.3634831309318542,0.290149986743927,0.1936500072479248,0.0780000016093254,0.1261333376169204,0.1778250038623809,0.1962999999523162,0.2108333259820938,0.2253666669130325,0.0424821786582469,-0.1583219617605209,0.2513601779937744,0.4598961472511291,0.2281000018119812,0.0346000008285045,0.3571999967098236,0.8233792781829834,0.0,0.0,0.0,0.0
18.590818_82.825501,18.5908,82.8255,4.911,852.2441,KORAPUT,SEMILIGUDA,HATIMUNDA,,20,8.9778,23.8,15.65,27.0,12.6051,4539.2581,13.0,17,Pijuli Psidium guajava,0.1,12,12.55555534362793,0.4969039949999476,7,7.0,0.1791647603292346,0.4724968657140283,0,0.0,4,,,0.0,-19.41179084777832,-19.41179084777832,-19.41179084777832,0.0,6.986649513244629,-12.425142288208008,-12.425142288208008,-12.425142288208008,0.2954626083374023,0.3086000084877014,0.212675005197525,0.0722000002861023,0.1385499984025955,0.1867250055074691,0.2111166715621948,0.2271499931812286,0.2366999983787536,0.0329108163714408,-0.1520298719406128,0.2422750890254974,0.5176215171813965,0.2603000104427337,0.0309999994933605,0.3007000088691711,0.8130841255187988,0.02455950731167031,0.0,0.006078053327965933,0.0
18.590826_82.820535,18.5908,82.8205,5.818,968.0,KORAPUT,SEMILIGUDA,HATIMUNDA,,18,6.9326,7.8,4.5556,9.0,11.3354,3113.946,13.0,18,Jamu Koli Syzygium cumini,0.0556,21,20.66666603088379,0.4714045207910317,7,7.0,0.1027317616311687,0.8373277502096712,8,7.333333492279053,14,,,0.0,-15.025320053100586,-15.025320053100586,-15.025320053100586,0.0,5.113123416900635,-9.91219711303711,-9.91219711303711,-9.91219711303711,0.1269600838422775,0.1691333353519439,0.0849333330988884,0.0365333333611488,0.1075500026345253,0.2364750057458877,0.2775500118732452,0.2796249985694885,0.2994333207607269,0.5340480208396912,0.2462164163589477,0.4444372653961181,0.7688921689987183,0.1500999927520752,0.0172000005841255,0.3131000101566314,0.895852267742157,7.545063459110075,11.0,7.327980889046027,13.000000000000002
18.590907_82.822339,18.5909,82.8223,4.852,960.4,KORAPUT,SEMILIGUDA,HATIMUNDA,,18,8.5743,9.4,5.3333,12.0,8.0285,1901.5833,13.0,18,Kamini Murraya paniculata,0.0556,21,21.0,0.0,7,7.0,0.1002509039649923,0.8049664121892003,8,7.222222328186035,17,,,0.0,-18.03253746032715,-18.03253746032715,-18.03253746032715,0.0,8.8612642288208,-9.171272277832031,-9.171272277832031,-9.171272277832031,0.1100059822201728,0.1641499996185302,0.080866664648056,0.0364999994635582,0.1003250032663345,0.2304999977350235,0.2727000117301941,0.2642000019550323,0.2949000000953674,0.5312982797622681,0.2335706800222396,0.4495576322078705,0.7572331428527832,0.1486500054597854,0.0200999993830919,0.2827000021934509,0.8672391176223755,7.114650942538084,9.0,5.957679356238918,8.0
18.591008_82.821617,18.591,82.8216,5.4,959.8,KORAPUT,SEMILIGUDA,HATIMUNDA,,18,7.9466,8.4,6.0556,10.0,10.8933,2530.5636,13.0,14,Nimba Azadirachta indica,0.1111,24,23.44444465637207,0.4969039949999985,8,7.44444465637207,0.1166413842483299,0.816110179652589,7,6.222222328186035,17,,,0.0,-18.36031150817871,-18.36031150817871,-18.36031150817871,0.0,11.004799842834473,-7.35551118850708,-7.35551118850708,-7.35551118850708,0.1399858593940735,0.1852666735649109,0.0961999967694282,0.0457249991595745,0.1093000024557113,0.23055000603199,0.2681500017642975,0.2822000086307525,0.2964999973773956,0.4915433526039123,0.2073588073253631,0.4416347444057464,0.7211252450942993,0.1635999977588653,0.0260000005364418,0.3483999967575073,0.8611111044883728,6.970415752581732,9.000000000000002,6.709086936659591,9.999999999999996
18.591102_82.824347,18.5911,82.8243,4.901,856.9961,KORAPUT,SEMILIGUDA,HATIMUNDA,,20,12.1941,23.2,17.2,25.0,12.7324,4834.0131,8.0,15,Gau Koli Diospyros ferrea,0.1,14,15.0,1.9436506316151,7,7.333333492279053,0.2138372247904096,0.6519963363959782,0,0.5555555820465088,5,,,0.0,-16.498689651489258,-16.498689651489258,-16.498689651489258,0.0,4.524173259735107,-11.974516868591309,-11.974516868591309,-11.974516868591309,0.3605336546897888,0.275050014257431,0.1855500042438507,0.0710500031709671,0.1235700026154518,0.1699499934911728,0.1940000057220459,0.2102166712284088,0.2228499948978424,0.0623262859880924,-0.1336035132408142,0.2595869600772857,0.4947854876518249,0.1976999938488006,0.0238000005483627,0.3052000105381012,0.8553191423416138,1.198362717033628,7.000000000000001,1.7189601592095667,9.0
18.591333_82.817649,18.5913,82.8176,4.869,941.2002,KORAPUT,SEMILIGUDA,BILAPUT,,33,5.2401,6.0,3.1767,6.0,6.2119,1503.5367,28.0,12,Amba Mangifera indica,0.2121,16,15.777777671813965,0.6285393610547179,6,6.111111164093018,0.1967574640127027,0.7634995610984293,0,0.0,13,,,0.0,-9.285848617553713,-9.285848617553713,-9.285848617553713,0.0,6.87434196472168,-2.4115066528320312,-2.4115066528320312,-2.4115066528320312,0.2834212481975555,0.1988250017166137,0.1159166693687439,0.0532499998807907,0.1040000021457672,0.1787000000476837,0.2065333276987075,0.2037666738033294,0.2301499992609024,0.2748031914234161,0.0122746368870139,0.3241633176803589,0.5856299996376038,0.1548999994993209,0.0216000005602836,0.3082999885082245,0.8690512180328369,0.016624752528225165,0.0,0.008103277060575972,0.0
18.591473_82.819057,18.5915,82.8191,5.671,965.9,KORAPUT,SEMILIGUDA,HATIMUNDA,,18,6.4491,6.8,4.1667,8.0,10.3804,2430.5347,8.0,17,Pitmari Cipadessa baccifera,0.1111,20,19.88888931274414,0.7370277311900736,7,6.777777671813965,0.1063529303231466,0.8315727190176138,3,4.55555534362793,17,,,0.0,-15.488903999328612,-15.488903999328612,-15.488903999328612,0.0,7.368600368499756,-8.120304107666016,-8.120304107666016,-8.120304107666016,0.1532903164625167,0.1702750027179718,0.0895500034093856,0.043083332479,0.0998999997973442,0.2138999998569488,0.2446999996900558,0.2574999928474426,0.2654750049114227,0.4839360415935516,0.203903928399086,0.4409624934196472,0.7133351564407349,0.1380999982357025,0.0216000005602836,0.3023000061511993,0.8666254878044128,3.627818502862644,5.999999999999999,3.6819092962475533,5.9999999999999964
18.591548_82.816364,18.5915,82.8164,4.772,884.3884,KORAPUT,SEMILIGUDA,BILAPUT,,40,4.9343,5.4,3.07,7.0,8.0373,3817.4905,48.0,14,Charkauli Buchanania lanzan,0.2,15,15.333333015441896,0.4714045207910317,6,6.0,0.1999860347682099,0.7307678001378647,0,0.0,9,,,0.0,-13.48981761932373,-13.48981761932373,-13.48981761932373,0.0,8.28360366821289,-5.20621395111084,-5.20621395111084,-5.20621395111084,0.3153153359889984,0.251800000667572,0.1536000072956085,0.0633499994874,0.1211500018835067,0.1706999987363815,0.1993499994277954,0.2029000073671341,0.2272000014781952,0.1382889151573181,-0.1075434386730194,0.2522758841514587,0.5241314768791199,0.1643999963998794,0.0266999993473291,0.3059000074863434,0.8394467830657959,0.0,0.0,0.0,0.0
18.591818_82.815917,18.5918,82.8159,4.871,903.209,KORAPUT,SEMILIGUDA,BILAPUT,,30,4.7063,5.2,2.784,6.0,7.7137,2407.1389,38.0,15,Charkauli Buchanania lanzan,0.1,15,15.0,0.0,5,5.0,0.2299723205767121,0.728389724740392,0,0.0,10,,,0.0,-11.265058517456056,-11.265058517456056,-11.265058517456056,0.0,6.281814098358154,-4.983244895935059,-4.983244895935059,-4.983244895935059,0.2902915477752685,0.2276999950408935,0.1409000009298324,0.0560000017285347,0.1094999983906745,0.1648000031709671,0.1885000020265579,0.2055999934673309,0.214599996805191,0.186724379658699,-0.0510039217770099,0.3049825429916382,0.571865439414978,0.161200001835823,0.0216000005602836,0.2917999923229217,0.8621569871902466,0.0,0.0,0.0,0.0
18.592142_82.814825,18.5921,82.8148,4.663,896.9866,KORAPUT,SEMILIGUDA,BILAPUT,,24,3.776,4.4,2.3067,5.0,6.7376,1537.2776,33.0,14,Charkauli Buchanania lanzan,0.1667,15,14.55555534362793,0.4969039949999476,5,5.0,0.1806188743342201,0.758894543574388,0,0.0,6,,,0.0,-16.986852645874023,-16.986852645874023,-16.986852645874023,0.0,10.167817115783691,-6.819035530090332,-6.819035530090332,-6.819035530090332,0.2740575075149536,0.2122000008821487,0.1256999969482422,0.0461333319544792,0.0925000011920929,0.1458999961614608,0.164000004529953,0.1643999963998794,0.1916999965906143,0.1334022730588913,-0.1269251257181167,0.2798754274845123,0.5617479681968689,0.1618999987840652,0.0238000005483627,0.2660999894142151,0.8358054757118225,0.0,0.0,0.0,0.0
18.59228_82.828686,18.5923,82.8287,5.657,950.5,KORAPUT,SEMILIGUDA,HATIMUNDA,,20,16.8402,18.2,9.15,30.0,7.0506,1581.4431,13.0,19,Baincha Flacourtia indica,0.1,17,16.55555534362793,0.6849348892187711,6,6.0,0.155448836746341,0.7845663836137671,2,0.8888888955116272,12,,,0.0,-11.616104125976562,-11.616104125976562,-11.616104125976562,0.0,3.053023099899292,-8.563080787658691,-8.563080787658691,-8.563080787658691,0.2364797890186309,0.2471666634082794,0.1542499959468841,0.0544749982655048,0.1224000006914138,0.176949992775917,0.2022749930620193,0.2275000065565109,0.232800006866455,0.1918794959783554,-0.0414325855672359,0.3003715276718139,0.6136182546615601,0.1896499991416931,0.0248499996960163,0.3066999912261963,0.8500980138778687,1.3661437544809585,4.0,0.808749318238381,4.0
18.592398_82.819353,18.5924,82.8194,6.866,928.6,KORAPUT,SEMILIGUDA,HATIMUNDA,,18,6.6089,7.0,4.3889,8.0,13.0684,3814.2278,13.0,18,Jamu Koli Syzygium cumini,0.0556,23,22.66666603088379,0.4714045207910317,7,7.0,0.0837463661726933,0.8137222056676434,3,3.444444417953491,11,,,0.0,-13.1107816696167,-13.1107816696167,-13.1107816696167,0.0,3.4441699981689453,-9.666611671447754,-9.666611671447754,-9.666611671447754,0.1380096971988678,0.1708000004291534,0.0890500023961067,0.0331000015139579,0.0928499996662139,0.1911749988794326,0.2266999930143356,0.2279500067234039,0.2511999905109405,0.4381703436374664,0.1433228850364685,0.4211346507072449,0.7464087605476379,0.1504999995231628,0.0157999992370605,0.2576000094413757,0.8844184279441833,3.0166186904086714,7.0,2.156192455602699,7.0
18.593711_82.815814,18.5937,82.8158,4.944,901.6,KORAPUT,SEMILIGUDA,HATIMUNDA,,8,5.2594,5.4,4.5,7.0,6.4856,349.743,13.0,7,Karanja Pongamia pinnata,0.25,14,13.666666984558104,0.4714045207910317,5,5.0,0.1393973477342509,0.760081367752765,0,0.0,7,,,0.0,-15.729597091674805,-15.729597091674805,-15.729597091674805,0.0,7.565392017364502,-8.164205551147461,-8.164205551147461,-8.164205551147461,0.2663221061229706,0.2387000024318695,0.14614999294281,0.0594250001013278,0.1125999987125396,0.1747999936342239,0.1992666721343994,0.2027000039815902,0.2296749949455261,0.1621040552854538,-0.0815586745738983,0.2857595980167389,0.5465903878211975,0.1861000061035156,0.032600000500679,0.3158999979496002,0.8129124641418457,0.0,0.0,0.0,0.0
18.594241_82.828147,18.5942,82.8281,4.788,881.5291,KORAPUT,SEMILIGUDA,HATIMUNDA,,20,9.2142,24.2,15.75,33.0,10.2655,3021.3179,13.0,17,Kendu Diospyros melanoxylon,0.1,19,18.66666603088379,0.4714045207910317,7,7.0,0.1641909597736569,0.7742915689569264,4,3.3333332538604736,17,,,0.0,-11.068716049194336,-11.068716049194336,-11.068716049194336,0.0,7.697266101837158,-3.371450424194336,-3.371450424194336,-3.371450424194336,0.2138156294822693,0.229200005531311,0.1382499933242797,0.0551499985158443,0.1186750009655952,0.1910499930381775,0.2161500006914138,0.2536500096321106,0.2438749969005584,0.2944628596305847,0.0506368428468704,0.3625192940235138,0.6428108811378479,0.1571999937295913,0.0238000005483627,0.3082000017166137,0.8566265106201172,2.79102505109739,6.000000000000001,3.26355676872081,11.0
18.594449_82.811828,18.5944,82.8118,4.948,913.2,KORAPUT,SEMILIGUDA,HATIMUNDA,,10,6.0619,6.0,4.386,9.0,10.1541,1139.9473,18.0,8,Amba Mangifera indica,0.2,16,16.0,0.6666666666666666,7,6.666666507720947,0.1688828079156554,0.6871157555595199,0,0.0,13,,,0.0,-15.143721580505373,-15.143721580505373,-15.143721580505373,0.0,8.995567321777344,-6.1481547355651855,-6.1481547355651855,-6.1481547355651855,0.263146698474884,0.2529000043869018,0.1524499952793121,0.0678000003099441,0.1318999975919723,0.2053499966859817,0.2308000028133392,0.2377666682004928,0.2585999965667724,0.2186392247676849,-0.0308423917740583,0.2863841354846954,0.5562343001365662,0.1959999948740005,0.0355999991297721,0.358599990606308,0.8193809986114502,0.0,0.0,0.0,0.0
18.594997_82.814868,18.595,82.8149,4.988,903.6,KORAPUT,SEMILIGUDA,HATIMUNDA,,9,6.4361,6.4,4.5556,8.0,7.3919,567.3078,8.0,8,Amba Mangifera indica,0.2222,15,15.55555534362793,0.4969039949999476,6,6.0,0.1650950892424666,0.6823342092315859,0,0.1111111119389534,6,,,0.0,-16.795183181762695,-16.795183181762695,-16.795183181762695,0.0,4.606364727020264,-12.188817977905272,-12.188817977905272,-12.188817977905272,0.2070159465074539,0.2119999974966049,0.122566670179367,0.0582249984145164,0.1004000008106231,0.1627500057220459,0.1873500049114227,0.1996666640043258,0.2140499949455261,0.2392676174640655,-0.0299595147371292,0.3308153748512268,0.5484538078308105,0.163000002503395,0.0379999987781047,0.2727999985218048,0.7554697394371033,3.210375935021991e-05,0.0,0.6076590245891655,5.999999999999998
18.595014_82.827976,18.595,82.828,4.158,903.4822,KORAPUT,SEMILIGUDA,HATIMUNDA,,20,11.2888,18.0,12.4,22.0,10.3769,3236.0975,23.0,16,Kala Bhalia Anacardium Semecarpus,0.1,19,18.22222137451172,1.1331154474650682,6,6.0,0.1449860844089821,0.7351815374872144,3,2.555555582046509,16,,,0.0,-16.669511795043945,-16.669511795043945,-16.669511795043945,0.0,13.637937545776367,-3.0315749645233154,-3.0315749645233154,-3.0315749645233154,0.1679171174764633,0.2097750008106231,0.1168799996376037,0.0484333336353302,0.1206000000238418,0.2133499979972839,0.238999992609024,0.2430000007152557,0.270000010728836,0.3504501581192016,0.0733808204531669,0.3366336524486542,0.6676198244094849,0.152999997138977,0.0254999995231628,0.2845999896526336,0.8355368971824646,1.9685446762974859,5.000000000000001,2.4049710312248442,8.0
18.595431_82.826381,18.5954,82.8264,4.871,938.8,KORAPUT,SEMILIGUDA,HATIMUNDA,,7,4.8442,4.52,4.0857,5.0,6.3662,329.9282,38.0,6,Jamu Koli Syzygium cumini,0.2857,12,12.333333015441896,0.4714045207910317,5,5.111111164093018,0.2625059270456181,0.6772623273644465,0,0.0,6,,,0.0,-11.166611671447754,-11.166611671447754,-11.166611671447754,0.0,6.623196601867676,-4.543415546417236,-4.543415546417236,-4.543415546417236,0.3623682856559753,0.2618499994277954,0.17453333735466,0.0658000037074089,0.1108999997377395,0.1435000002384185,0.1614000052213668,0.1726000010967254,0.1890999972820282,-0.0055694258771836,-0.2054321616888046,0.217636689543724,0.4479865729808807,0.1969999969005584,0.032600000500679,0.3111999928951263,0.8103548288345337,0.0,0.0,0.0,0.0
18.595601_82.827027,18.5956,82.827,4.854,955.9,KORAPUT,SEMILIGUDA,HATIMUNDA,,20,10.0662,13.2,7.85,16.0,5.5386,926.2818,13.0,20,Kanta Sidhu Euphorbia nivulia,0.05,14,14.11111068725586,0.3142696805273589,6,6.0,0.2466474761979324,0.7067166983733463,0,0.0,15,,,0.0,-7.527844429016113,-7.527844429016113,-7.527844429016113,0.0,3.951771020889282,-3.57607364654541,-3.57607364654541,-3.57607364654541,0.345897376537323,0.2334000021219253,0.1421499997377395,0.0685499981045723,0.1146750003099441,0.1600749939680099,0.1826499998569488,0.1951999962329864,0.2138500064611435,0.157255083322525,-0.0891273915767669,0.2598628401756286,0.480189561843872,0.1595000028610229,0.0284000001847744,0.2982000112533569,0.8260869383811951,0.0,0.0,0.00020916707816097117,0.0
18.595819_82.826677,18.5958,82.8267,4.551,898.9935,KORAPUT,SEMILIGUDA,HATIMUNDA,,20,9.3076,15.4,11.25,16.0,11.109,3649.4228,13.0,16,Chandan Santalum album,0.1,15,15.0,0.6666666666666666,6,6.0,0.2173351350367199,0.7045382293099404,0,0.0,15,,,0.0,-11.19658374786377,-11.19658374786377,-11.19658374786377,0.0,2.7671077251434326,-8.429475784301758,-8.429475784301758,-8.429475784301758,0.3116353154182434,0.2120999991893768,0.128150001168251,0.061999998986721,0.1118000000715255,0.1611000001430511,0.186949998140335,0.1987999975681305,0.2141000032424926,0.2160880863666534,-0.0323679745197296,0.2801030278205871,0.5245398879051208,0.1476999968290329,0.02449999935925,0.2745999991893768,0.8361752033233643,0.02327323310684285,0.0,0.02227952798642313,0.0
18.596046_82.825038,18.596,82.825,3.9,862.646,KORAPUT,SEMILIGUDA,HATIMUNDA,,10,1.8869,1.74,1.64,2.1,1.8112,35.3364,0.0,3,Bhalupati Lantana camara,0.6,15,15.0,0.0,6,5.777777671813965,0.2219185702346613,0.566853674254798,0,0.0,4,,,0.0,-14.878551483154297,-14.878551483154297,-14.878551483154297,0.0,3.597304582595825,-11.28124713897705,-11.28124713897705,-11.28124713897705,0.3746603727340698,0.279325008392334,0.1833000034093856,0.0840200036764144,0.1184333339333534,0.1512600034475326,0.1702000051736831,0.1781222224235534,0.1989800035953521,-0.014326118864119,-0.2212337851524353,0.201273888349533,0.3589739203453064,0.2226999998092651,0.0412999987602233,0.2687999904155731,0.7336342930793762,0.0,0.0,0.0,0.0
